object-id,district,timeperiod,total-tender-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,others-tenders-awarded-value,immediate-measures-tenders-awarded-value,preparedness-measures-tenders-awarded-value,lwss-tenders-awarded-value,wss-tenders-awarded-value,ridf-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,total-tender-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,restoration-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-025-00017,LAHAUL & SPITI,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.38,0.24,6466.0,1527.14,0.0,0.0,LAHAUL,0.16,1192.86,95.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700000.250000002,0.9,2039.0,1656.0,18642.0,177.0,0.0,0.0,726949.0,357.0,4712.0,29.0,25.0,4710.0,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.38,4.98,3.39,1.68,3.91,2.75,1,1,5,4,2021-2022,0.0,0.0,0.0,0.0,0.38529389795821833,1,,0.0
02-025-02401,LAHAUL & SPITI,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.34,0.15,6937.0,1059.12,0.0,0.0,SPITI,0.02,172.07,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700000.250000002,0.88,1113.0,794.0,12398.0,103.0,0.0,0.0,488947.0,409.0,4980.0,28.0,25.0,1220.0,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.54,4.71,3.14,1.73,3.47,2.53,1,1,5,4,2021-2022,0.0,0.0,0.0,0.0,0.38529389795821833,1,,0.0
02-026-00013,KULLU,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.39,0.32,2019.0,646.69,0.0,0.0,BHUNTAR,0.26,617.78,81.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53099999.99999999,0.93,9509.0,10472.0,145434.0,229.0,0.0,0.0,464447.0,920.0,3880.0,30.0,26.0,4422.0,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.44,4.89,3.01,1.64,3.26,2.44,5,2,5,1,2021-2022,0.0,0.0,0.0,0.0,0.38141607969912295,1,,0.0
02-034-01705,KINNAUR,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.07,1187.0,84.8,0.0,0.0,POOH,0.02,32.46,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47800000.25,0.81,887.0,670.0,10760.0,40.0,0.0,0.0,234025.0,127.0,4340.0,32.0,34.0,3308.0,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.22,4.92,3.07,1.62,3.32,2.35,1,2,5,1,2021-2022,0.0,0.0,0.0,0.0,0.33761256872619805,1,,0.0
02-034-00009,KINNAUR,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.12,356.0,42.04,0.0,0.0,KALPA,0.13,56.14,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47800000.25,0.81,1142.0,860.0,14310.0,52.0,0.0,0.0,144199.0,100.0,3880.0,33.0,34.0,3380.0,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.49,4.75,3.08,1.69,3.35,2.41,1,2,5,1,2021-2022,0.0,0.0,0.0,0.0,0.33761256872619805,1,,0.0
02-034-00010,KINNAUR,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.29,0.17,1074.0,181.12,0.0,0.0,NICHAR,0.12,140.31,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180889902.0,0.0,59284116.0,74802257.0,0.0,46803529.0,47800000.25,0.81,2117.0,1596.0,29011.0,112.0,0.0,0.0,236618.0,249.0,3733.0,33.0,34.0,7867.0,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.62,4.67,3.1,1.73,3.37,2.46,2,2,4,1,2021-2022,0.0,0.0,0.0,0.0,0.29909500825986063,1,,0.0
02-024-02125,KANGRA,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.44,0.36,939.0,334.66,0.0,0.0,MULTHAN,0.44,485.97,74.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202400000.00000003,1.01,705.0,521.0,9891.0,41.0,0.0,0.0,13352.0,10.0,4021.0,32.0,24.0,834.0,16.6,3.0,30.53,4.28,5553.0,0.00043324,1895.354794,3.03,4.99,3.46,1.82,4.1,3.14,1,2,4,1,2021-2022,0.0,0.0,0.0,0.0,0.2918474211797421,1,,0.0
02-033-00036,SHIMLA,2021_09,350000.0,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.19,0.17,332.0,57.75,0.0,0.0,DODRA KWAR,0.34,129.93,9.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744582.0,0.0,744582.0,0.0,0.0,0.0,149100000.00000003,0.91,312.0,293.0,6059.0,26.0,0.0,0.0,59436.0,95.0,3616.0,32.0,33.0,9433.0,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.66,4.7,3.1,1.75,3.37,2.4,1,2,4,1,2021-2022,0.0,0.0,0.0,0.0,0.2918474211797421,1,,1.0
02-034-01703,KINNAUR,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.07,483.0,34.57,0.0,0.0,HANGRANG,0.02,8.74,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47800000.25,0.81,322.0,242.0,3514.0,9.0,0.0,0.0,48855.0,49.0,4514.0,29.0,34.0,226.0,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.34,4.85,3.09,1.66,3.35,2.39,1,1,5,1,2021-2022,0.0,0.0,0.0,0.0,0.27367975463570726,1,,0.0
02-034-01704,KINNAUR,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.3,0.12,1689.0,197.38,0.0,0.0,MORANG,0.06,106.53,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47800000.25,0.81,1383.0,1042.0,14301.0,37.0,0.0,0.0,149170.0,93.0,4548.0,32.0,34.0,4851.0,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.33,4.85,3.08,1.65,3.34,2.38,1,1,5,1,2021-2022,0.0,0.0,0.0,0.0,0.27367975463570726,1,,0.0
02-034-01706,KINNAUR,2021_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.45,0.25,1389.0,353.99,0.0,0.0,SANGLA,0.23,370.33,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296269.0,0.0,0.0,0.0,0.0,4296269.0,47800000.25,0.81,1200.0,913.0,16317.0,40.0,0.0,0.0,136743.0,136.0,4644.0,29.0,34.0,618.0,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.53,4.74,3.11,1.71,3.41,2.45,1,1,5,1,2021-2022,0.0,0.0,0.0,0.0,0.27367975463570726,1,,0.0
02-024-02113,KANGRA,2021_10,11315376.0,0.0,7642156.0,3673220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.1,507.0,52.62,0.0,0.0,DERA GOPIPUR,0.21,137.29,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107404377.0,0.0,97502284.0,8022913.0,0.0,1879180.0,202400000.00000003,1.01,11991.0,8734.0,141494.0,209.0,18654.0,16.0,721538.0,1188.0,494.0,5.0,24.0,20512.0,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.37,4.71,3.19,1.7,3.58,2.56,5,5,4,4,2021-2022,0.0,0.0,0.0,0.0,0.859277875090469,5,,0.0
02-024-02118,KANGRA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.08,310.0,25.41,0.0,0.0,INDORA,0.29,132.7,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13006020.0,0.0,13006020.0,0.0,0.0,0.0,202400000.00000003,0.99,18317.0,13463.0,161054.0,133.0,11460.0,3.0,882280.0,2040.0,344.0,5.0,24.0,9487.0,11.4,3.0,57.8,4.11,21061.0,0.00056354,865.5547744,3.17,4.61,3.17,1.77,3.58,2.67,5,5,4,4,2021-2022,0.0,0.0,0.0,0.0,0.859277875090469,5,,0.0
02-024-02122,KANGRA,2021_10,299838.0,0.0,299838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.11,296.0,32.35,0.0,0.0,JAWALI,0.42,156.26,15.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111358615.0,0.0,95509480.0,0.0,0.0,15849135.0,202400000.00000003,1.01,10000.0,7286.0,120689.0,233.0,27966.0,19.0,631357.0,1014.0,567.0,9.0,24.0,6597.0,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.93,4.92,3.6,1.84,4.29,3.1,5,5,3,4,2021-2022,0.0,0.0,0.0,0.0,0.810636644971262,5,,0.0
02-032-00052,SIRMAUR,2021_10,14033668.0,0.0,14033668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.11,370.0,39.78,0.0,0.0,PACHHAD,0.25,118.37,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14033668.0,0.0,14033668.0,0.0,0.0,0.0,0.0,0.9,3298.0,4530.0,78153.0,233.0,0.0,0.0,744216.0,948.0,1296.0,22.0,32.0,6978.0,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.58,5.0,3.24,1.86,4.01,2.67,4,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.8094725856007731,5,,0.0
02-024-02127,KANGRA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.12,0.09,515.0,47.05,0.0,0.0,NURPUR,0.44,272.24,18.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92164632.0,0.0,61965765.0,23793639.0,2899316.0,3505912.0,202400000.00000003,1.0,17489.0,12812.0,181927.0,330.0,23582.0,15.0,1155842.0,2517.0,560.0,9.0,24.0,12354.0,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.1,4.87,3.4,1.76,4.03,2.85,5,4,4,5,2021-2022,0.0,0.0,0.0,0.0,0.7988281186734416,5,,0.0
02-032-00056,SIRMAUR,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.11,227.0,24.42,0.0,0.0,SHALAI,0.4,125.54,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161555.0,0.0,1161555.0,0.0,0.0,0.0,0.0,0.9,3770.0,5001.0,65332.0,193.0,0.0,0.0,239582.0,194.0,1498.0,30.0,32.0,8902.0,9.6,3.0,24.84,5.2,11732.0,0.00041907,1350.135306,3.44,5.0,3.4,1.87,3.62,2.9,3,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.79080405038946,5,,0.0
02-024-02130,KANGRA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,232.0,28.55,0.0,0.0,SHAHPUR,0.05,11.74,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942500.0,0.0,2942500.0,0.0,0.0,0.0,202400000.00000003,1.01,5219.0,3804.0,76027.0,134.0,0.0,0.0,454404.0,954.0,1397.0,20.0,24.0,3963.0,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.86,4.98,3.57,1.94,4.44,2.93,4,4,4,5,2021-2022,700000.0,0.0,0.0,2242500.0,0.7905755750168564,5,,0.0
02-023-00007,CHAMBA,2021_10,3747289.0,0.0,3747289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.09,485.0,45.84,0.0,0.0,SALUNI,0.38,224.36,18.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747289.0,0.0,3747289.0,0.0,0.0,0.0,74300000.0,0.96,6452.0,8741.0,110112.0,251.0,0.0,0.0,922917.0,2323.0,2085.0,30.0,23.0,4561.0,12.3,2.0,33.65,3.51,18851.0,0.00043053,1294.653575,2.83,4.98,3.13,1.79,3.82,2.24,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.777051609516878,5,,0.0
02-029-00065,UNA,2021_10,594330.0,0.0,0.0,594330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.1,0.08,317.0,25.57,0.0,0.0,AMB,0.14,54.51,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13998903.0,0.0,8617858.0,594330.0,0.0,4786715.0,45700000.29999999,0.98,8912.0,6753.0,109286.0,178.0,16684.0,6.0,726977.0,1341.0,604.0,8.0,29.0,7409.0,11.8,3.0,63.22,4.45,27119.0,0.00063466,936.0087271,3.98,4.53,3.09,1.7,3.38,2.45,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.777051609516878,5,,0.0
02-028-02859,HAMIRPUR,2021_10,2055835.0,0.0,0.0,577435.0,0.0,1478400.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.05,181.0,9.63,0.0,0.0,NADAUN,0.09,19.39,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26239177.15,0.0,1579399.79,577435.0,0.0,24082342.36,25200000.0,1.1,6703.0,3913.0,119487.0,177.0,0.0,0.0,433881.0,753.0,571.0,7.0,28.0,3486.0,12.9,3.0,37.92,5.65,20020.0,0.00057283,847.1110349,3.91,4.66,3.18,1.63,3.14,2.95,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.777051609516878,5,,0.0
02-030-02107,BILASPUR,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.06,310.0,19.66,0.0,0.0,JHANDUTA,0.11,49.77,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32500000.5,0.98,6408.0,4628.0,148500.0,274.0,0.0,0.0,670838.0,1391.0,630.0,13.0,30.0,8307.0,11.9,3.0,65.69,5.73,29481.0,0.00036553,752.973311,4.11,4.89,3.15,1.84,3.49,2.19,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.777051609516878,5,,0.0
02-033-00044,SHIMLA,2021_10,3420868.0,0.0,0.0,3420868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.1,0.1,291.0,28.21,0.0,0.0,ROHRU,0.09,27.4,2.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42136637.0,0.0,23270795.0,18865842.0,0.0,0.0,149100000.00000003,0.9,3626.0,3194.0,60492.0,216.0,0.0,0.0,423128.0,499.0,2236.0,25.0,33.0,10824.0,11.0,2.0,43.19,9.17,19559.0,0.00045526,1238.813004,4.07,4.76,3.18,2.06,3.29,2.3,3,4,4,5,2021-2022,2933647.0,0.0,0.0,0.0,0.7730194471471649,5,,1.0
02-030-02105,BILASPUR,2021_10,4660417.0,0.0,4660417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.06,165.0,9.78,0.0,0.0,BILASPUR,0.02,3.03,0.49,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24298196.0,0.0,18037048.0,486763.0,0.0,5774385.0,32500000.5,0.98,8717.0,6314.0,105287.0,195.0,0.0,0.0,531026.0,1294.0,754.0,20.0,30.0,5333.0,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.76,4.79,3.12,1.75,3.56,2.26,4,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7688453981287469,5,,3.0
02-030-02106,BILASPUR,2021_10,1040748.0,0.0,0.0,1040748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.08,182.0,13.87,0.0,0.0,GHUMARWIN,0.02,5.82,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040748.0,0.0,0.0,1040748.0,0.0,0.0,32500000.5,0.98,6409.0,4645.0,79304.0,210.0,0.0,0.0,682468.0,1316.0,757.0,14.0,30.0,5749.0,12.2,3.0,87.9,3.28,24040.0,0.00056009,868.1341172,4.07,4.79,3.18,1.8,3.32,2.33,4,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7688453981287469,5,,0.0
02-023-00008,CHAMBA,2021_10,10238457.0,0.0,1766452.0,8472005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.1,244.0,25.36,0.0,0.0,SIHUNTA,0.08,28.91,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53630033.0,0.0,1766452.0,51863581.0,0.0,0.0,74300000.0,0.98,1426.0,1810.0,28726.0,141.0,0.0,0.0,258019.0,461.0,1481.0,25.0,23.0,2208.0,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.05,4.97,3.34,1.78,4.16,2.4,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.7658547541400963,5,,0.0
02-032-00055,SIRMAUR,2021_10,1269936.0,0.0,1269936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.1,0.1,278.0,27.84,0.0,0.0,RENUKA,0.24,73.69,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8752221.0,0.0,5419779.0,3332442.0,0.0,0.0,0.0,0.9,2124.0,2951.0,38925.0,126.0,0.0,0.0,392498.0,511.0,1572.0,30.0,32.0,3213.0,9.7,2.0,29.32,10.51,10561.0,0.00046165,1183.033255,3.8,4.98,3.25,1.8,3.47,2.19,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.7658547541400963,5,,0.0
02-028-02854,HAMIRPUR,2021_10,7209606.0,0.0,0.0,847645.0,0.0,6361960.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.04,155.0,6.89,0.0,0.0,BARSAR,0.1,18.35,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34896617.71,0.0,231188.35,5320798.0600000005,0.0,29344631.3,25200000.0,1.1,5926.0,3465.0,65031.0,126.0,0.0,0.0,394058.0,787.0,810.0,10.0,28.0,4367.0,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.14,4.88,3.2,1.79,3.39,2.52,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7521965836548039,4,,0.0
02-032-00050,SIRMAUR,2021_10,3362567.0,0.0,2063911.0,1298656.0,0.0,0.0,2063911.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.07,277.0,19.56,0.0,0.0,NAHAN,0.1,39.56,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34508972.0,0.0,27231869.0,3163353.0,0.0,4113750.0,0.0,0.9,3990.0,5306.0,67271.0,194.0,0.0,0.0,599322.0,1459.0,702.0,16.0,32.0,10571.0,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99,4.99,3.17,2.02,3.39,3.1,3,4,5,4,2021-2022,2063911.0,0.0,0.0,0.0,0.7521965836548039,4,,0.0
02-023-00001,CHAMBA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.09,246.0,23.12,0.0,0.0,BHATTIYAT,0.27,76.24,12.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74300000.0,0.97,3250.0,4411.0,56491.0,155.0,0.0,0.0,351399.0,661.0,1542.0,26.0,23.0,4594.0,12.2,3.0,37.85,6.26,12398.0,0.00048688,1674.489822,3.19,4.96,3.07,1.7,3.96,1.7,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7521965836548039,4,,0.0
02-027-00023,MANDI,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.02,172.0,4.26,0.0,0.0,DHARAMPUR,0.07,15.36,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990610.0,0.0,0.0,0.0,0.0,2990610.0,296600000.00000006,1.0,3528.0,2932.0,53881.0,194.0,0.0,0.0,220012.0,224.0,975.0,21.0,27.0,2853.0,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.75,4.73,3.27,1.72,4.01,2.33,3,4,3,5,2021-2022,0.0,0.0,0.0,0.0,0.738203110941051,4,,0.0
02-032-00049,SIRMAUR,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.12,0.11,163.0,17.36,0.0,0.0,KAMRAU,0.32,69.71,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454711.0,0.0,454711.0,0.0,0.0,0.0,0.0,0.9,1955.0,2709.0,35275.0,139.0,0.0,0.0,270647.0,416.0,1266.0,28.0,32.0,1842.0,11.1,2.0,52.81,2.05,7447.0,0.00045637,1054.66769,3.2,4.97,3.21,1.81,3.29,2.69,2,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7298814228529055,4,,0.0
02-027-00024,MANDI,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.06,0.05,258.0,13.15,0.0,0.0,JOGINDAR NAGAR,0.06,23.02,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296600000.00000006,1.0,6909.0,5740.0,109588.0,220.0,15752.0,17.0,438463.0,517.0,1284.0,21.0,27.0,4982.0,12.1,3.0,61.95,5.56,25916.0,0.00054338,1270.50044,3.58,4.64,3.09,1.75,2.9,3.04,5,4,3,4,2021-2022,0.0,0.0,0.0,0.0,0.722716119366137,4,,0.0
