sdtcode11,district,rc-area,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,schools-count,rail-length,rail-count,road-length-total,road-count-total,objectid-y,district-name,sub-district-name,sub-district-code,net-sown-area-in-hac,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd,object-id,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
00135,Mandi,269880739.5311659,2023_03,0,0,0.1159976775646209,0.1145185174154591,185,21.18592572185993,0,0,0,0,150,0,0,141686.431,220,3430,MANDI,Bali Chowki,135,5887.67,5.34,2,33.6,1.9,12978,02-27-00135,1,1,5,3,0.2909111115725286,3
00192,Shimla,887020529.7825187,2023_03,0,0,0.1225834088861942,0.09671971,612,59.19246234,0,0,0,0,175,0,0,320008.738,425,35,SHIMLA,Chirgaon,192,6540.74,8.26,3,30.6,5.6,8773,02-33-00192,1,1,5,3,0.2909111115725286,3
00149,Una,576981059.2629367,2023_03,0,0,0.1252278199195861,0.1092149862660302,396,43.249134561347965,0,0,0,0,194,0,0,522185.245,1124,66,UNA,Bangana,149,3395.33,4.43,3,54.04,3.16,9554,02-29-00149,1,1,5,3,0.2909111115725286,3
00136,Mandi,433806425.6305854,2023_03,0,0,0.1253850812688469,0.1126704681172468,299,33.68846996705682,0,0,0,0,180,0,0,220441.433,242,33,MANDI,Thunag,136,5715.27,5.47,2,56.09,4.23,13755,02-27-00136,1,1,5,3,0.2909111115725286,3
00178,Shimla,195801143.5018904,2023_03,0,0,0.1225834088861942,0.120063329,137,16.448676107734443,0,0,0,0,96,0,0,15650.827,6,41,SHIMLA,Nankhari,178,3731.28,4.52,3,47.69,6.76,8859,02-33-00178,1,1,5,3,0.2909111115725286,3
00123,Mandi,573382416.4823871,2023_03,0,0,0.1621923420608043,0.1243242506979613,395,49.10807902569473,0,0,0,0,190,0,0,258094.996,268,29,MANDI,Padhar,123,3022.92,6.47,2,35.45,2.92,12520,02-27-00123,1,1,5,3,0.2909111115725286,3
00190,Shimla,120522398.35664944,2023_03,0,0,0.1225834088861942,0.1209970429687273,84,10.163751609373094,0,0,0,0,55,0,0,100287.219,124,3315,SHIMLA,Tikar,190,2919.58,4.89,2,30.93,1.44,4781,02-33-00190,1,1,5,3,0.2909111115725286,3
00198,Kinnaur,1560837406.745108,2023_03,0,0,0.089524175,0.060752727,1074,65.24842900484802,0,0,0,0,112,0,0,236604.625,249,10,KINNAUR,Nichar,198,5297.58,9.09,3,25.4,13.92,8036,02-34-00198,1,1,5,3,0.2909111115725286,3
00156,Bilaspur,239599896.77830103,2023_03,0,0,0.1702058292388916,0.1245004247202476,165,20.542570078840853,0,0,0,0,195,0,0,531020.475,1294,2105,BILASPUR,Bilaspur Sadar,156,6498.94,5.81,3,47.18,8.24,26250,02-30-00156,3,1,5,2,0.2639995535693412,2
00143,Hamirpur,221129086.47104487,2023_03,0,0,0.1252278199195861,0.089118062,152,13.545945392513277,0,0,0,0,179,0,0,446848.633,1068,2858,HAMIRPUR,Hamirpur,143,6417.39,5.07,3,58.94,3.24,26057,02-28-00143,3,1,5,2,0.2639995535693412,2
00146,Hamirpur,182391919.2075856,2023_03,0,0,0.1436492892980575,0.1253514628682136,125,15.668932858526707,0,0,0,0,156,0,0,367548.707,635,2855,HAMIRPUR,Bhoranj,146,3071.66,4.19,3,35.42,8.28,23790,02-28-00146,3,1,5,1,0.203324871,2
00152,Bilaspur,268684425.06025857,2023_03,0,0,0.1283314634084701,0.1146219686555338,182,20.86119829530716,0,0,0,0,210,0,0,682479.8350000001,1316,2106,BILASPUR,Ghumarwin,152,6503.14,4.66,3,91.33,2.65,27114,02-30-00152,3,1,5,1,0.203324871,2
00133,Mandi,489857156.0070966,2023_03,0,0,0.1436492892980575,0.112580236,338,38.05211973073482,0,0,0,0,260,0,0,518518.172,603,21,MANDI,Mandi,133,4771.23,10.36,3,51.21,4.38,29943,02-27-00133,3,1,5,1,0.203324871,2
00132,Mandi,353606627.59680766,2023_03,0,0,0.1702058292388916,0.1228736495263905,243,29.85829683491289,0,0,0,0,230,0,0,592188.257,821,32,MANDI,Sundarnagar,132,2141.16,7.33,3,29.5,6.1,23250,02-27-00132,3,1,5,1,0.203324871,2
00150,Una,311570669.0789931,2023_03,0,0,0.1062766590595245,0.1051679540447856,215,22.611110119628908,0,0,0,0,224,21992.16,8,865710.839,3091,69,UNA,Una,150,6406.13,8.22,3,56.79,5.46,27548,02-29-00150,3,1,5,1,0.203324871,2
06947,Mandi,317510330.90394264,2023_03,0,0,0.1436492892980575,0.1233481937160869,218,26.889906230106952,0,0,0,0,237,0,0,590899.617,972,20,MANDI,Balh,6947,4478.24,3.76,3,60.38,4.45,25118,02-27-06947,3,1,5,1,0.203324871,2
00131,Mandi,135120104.96457404,2023_03,0,0,0.1141165062785148,0.1141165062785148,94,10.726951590180398,0,0,0,0,109,0,0,216595.869,260,19,MANDI,Baldwara,131,3865.88,4.34,2,41.9,4.19,15565,02-27-00131,2,1,5,2,0.1949693531032906,2
00162,Solan,355148337.4247023,2023_03,0,0,0.1206383948802948,0.1180201410873191,243,28.67889428421855,0,0,0,0,175,0,0,797228.844,2492,58,SOLAN,Baddi,162,6458.69,9.55,3,43.78,9.29,21838,02-31-00162,2,1,5,2,0.1949693531032906,2
06887,Kullu,2946095136.778349,2023_03,0,0,0.1309499130487442,0.093622478,2019,189.02378359996675,0,0,0,0,229,0,0,464389.937,920,13,KULLU,Bhuntar,6887,8484.06,3.75,2,54.85,7.34,20103,02-26-06887,2,1,5,2,0.1949693531032906,2
00154,Bilaspur,451026461.5345278,2023_03,0,0,0.1283314634084701,0.1214159707602378,310,37.63895093567372,0,0,0,0,274,0,0,670837.0399999999,1391,2107,BILASPUR,Jhanduta,154,5146.12,4.25,3,67.48,7.35,17141,02-30-00154,2,1,5,2,0.1949693531032906,2
00163,Solan,155529099.86533752,2023_03,0,0,0.1206383948802948,0.1204738440793913,111,13.372596692812442,0,0,0,0,76,0,0,337999.68399999995,707,61,SOLAN,Krishangarh,163,2032.79,4.56,3,65.08,10.04,7684,02-31-00163,1,1,5,2,0.1571507665158105,2
00144,Hamirpur,217741373.65772727,2023_03,0,0,0.1252278199195861,0.1241628316614704,155,19.24523890752792,0,0,0,0,126,0,0,394059.776,787,2854,HAMIRPUR,Barsar,144,2757.13,5.21,2,57.91,12.82,13625,02-28-00144,1,1,5,2,0.1571507665158105,2
00128,Mandi,129126832.2159542,2023_03,0,0,0.1436492892980575,0.1324391811158169,88,11.654647938191893,0,0,0,0,65,0,0,143415.155,185,26,MANDI,Kotli,128,1986.96,4.68,3,79.48,9.51,9463,02-27-00128,1,1,5,2,0.1571507665158105,2
00179,Shimla,302419824.6468411,2023_03,0,0,0.1195548921346664,0.119549397,210,25.105373300600053,0,0,0,0,192,0,0,427515.85,434,39,SHIMLA,Kumharsain,179,2861.03,5.74,2,26.96,3.33,13140,02-33-00179,1,1,5,2,0.1571507665158105,2
00104,Kangra,169723465.8,2023_03,0,0,0.1497706431210041,0.1050051732190724,116,12.18060009,0,0,0,0,103,0,0,280565.16000000003,489,2121,KANGRA,Jawalamukhi,104,2720.84,6.62,3,56.75,9.44,13088,02-24-00104,1,1,5,2,0.1571507665158105,2
00106,Kangra,161521317.65778044,2023_03,0,0,0.093980785,0.093980785,110,10.337886348724364,0,0,0,0,81,0,0,188340.138,294,2129,KANGRA,Rakkar,106,1807.67,4.21,3,59.37,2.7,6958,02-24-00106,1,1,5,2,0.1571507665158105,2
00193,Shimla,486142994.12508655,2023_03,0,0,0.091168548,0.077754842,332,25.81460738025308,0,0,0,0,26,0,0,59436.183,95,36,SHIMLA,Dodra Kwar,193,1161.25,9.48,3,39.08,2.61,2589,02-33-00193,1,1,5,2,0.1571507665158105,2
00142,Hamirpur,96424986.07271954,2023_03,0,0,0.1252278199195861,0.1024378659632668,67,6.863337019538879,0,0,0,0,61,0,0,129410.608,264,2857,HAMIRPUR,Galore,142,1816.83,3.99,3,59.21,1.82,7246,02-28-00142,1,1,5,2,0.1571507665158105,2
00122,Kullu,581451214.1495876,2023_03,0,0,0.1195548921346664,0.098553084,404,39.81544575712532,0,0,0,0,164,0,0,238962.761,270,16,KULLU,Nirmand,122,2586,3.83,3,58.98,2.49,12305,02-26-00122,1,1,5,2,0.1571507665158105,2
00160,Solan,252332697.35878256,2023_03,0,0,0.1283314634084701,0.1235872416865894,174,21.504180053466555,0,0,0,0,108,0,0,369944.172,653,63,SOLAN,Ramshahr,160,1466.88,5.08,2,35.42,3.42,8989,02-31-00160,1,1,5,2,0.1571507665158105,2
00141,Hamirpur,265946606.4873072,2023_03,0,0,0.093980785,0.08783515,181,15.898162215042117,0,0,0,0,177,0,0,433878.773,753,2859,HAMIRPUR,Nadaun,141,2583.3,5.63,3,20.34,3.87,19228,02-28-00141,2,1,5,1,0.1092985293730536,1
00161,Solan,464427727.7204871,2023_03,0,0,0.1283314634084701,0.1210361286758448,321,38.85259730494619,0,0,0,0,137,0,0,976117.497,2591,62,SOLAN,Nalagarh,161,3910.55,5.63,3,23.5,2.7,15019,02-31-00161,2,1,5,1,0.1092985293730536,1
00129,Mandi,122958390.11445925,2023_03,0,0,0.1436492892980575,0.1412454581220482,86,12.14710939849615,0,0,0,0,102,0,0,194136.134,147,31,MANDI,Sarkaghat,129,2808.82,4.52,3,69.75,6.48,17888,02-27-00129,2,1,5,1,0.1092985293730536,1
00148,Una,325101164.59005225,2023_03,0,0,0.1062766590595245,0.08680713,220,19.097568508496884,0,0,0,0,127,16683.918,6,575499.2629999999,1136,65,UNA,Amb,148,2891.72,5.32,3,56,4.37,22798,02-29-00148,2,1,5,1,0.1092985293730536,1
00153,Bilaspur,127007997.38278262,2023_03,0,0,0.1252278199195861,0.1149904298233182,89,10.234148254275322,0,0,0,0,102,0,0,279945.179,454,2104,BILASPUR,Bharari,153,3504.86,12.43,3,91.96,0.66,15898,02-30-00153,2,1,5,1,0.1092985293730536,1
06888,Una,356889620.9,2023_03,0,0,0.1062766590595245,0.058795911,248,14.581386044457556,0,0,0,0,174,0,0,602777.851,1451,67,UNA,Ghanari,6888,4796.77,12,3,82.96,7.26,16363,02-29-06888,2,1,5,1,0.1092985293730536,1
00151,Una,425355027.2058925,2023_03,0,0,0.1062766590595245,0.098572449,290,28.58601016178132,0,0,0,0,146,0,0,915725.601,2499,68,UNA,Haroli,151,5076.23,6.69,3,64.6,1.6,15795,02-29-00151,2,1,5,1,0.1092985293730536,1
00177,Shimla,1166556208.295149,2023_03,0,0,0.1225834088861942,0.076896332,799,61.44016887918264,0,0,0,0,263,0,0,485752.73900000006,463,43,SHIMLA,Rampur,177,4652.06,8.16,3,59.99,2.65,12849,02-33-00177,1,1,5,1,0,1
00166,Solan,310595461.3934221,2023_03,0,0,0.1590423543214798,0.1368372213744439,211,28.87265371000767,0,0,0,0,152,21114.651,23,533432.657,1027,59,SOLAN,Kandaghat,166,1187.9,4.13,3,36.75,6.63,6213,02-31-00166,1,1,5,1,0,1
00119,Kullu,1025579712.377018,2023_03,0,0,0.1169252312302589,0.1097121144115013,703,77.12761643128545,0,0,0,0,109,0,0,277385.635,536,17,KULLU,Sainj,119,1861.52,3.88,3,48.59,2.61,6427,02-26-00119,1,1,5,1,0,1
00188,Shimla,423899635.0130917,2023_03,0,0,0.1495558581471443,0.1066756315509753,289,30.82925751823187,0,0,0,0,145,0,0,402951.23900000006,606,37,SHIMLA,Jubbal,188,501.35,5.67,3,32.09,3.48,5567,02-33-00188,1,1,5,1,0,1
00116,Lahul And Spiti,10173225607.006336,2023_03,0,0,0.089524175,0.020924769,6937,145.15512389574712,0,0,0,0,103,0,0,488946.6,409,2401,LAHUL AND SPITI,Spiti,116,1643.57,10.64,3,28.43,4.71,5604,02-25-00116,1,1,5,1,0,1
00194,Kinnaur,710980767.8599405,2023_03,0,0,0.023149988,0.022685253,483,10.95697736338079,0,0,0,0,9,0,0,48842.099,49,1703,KINNAUR,Hangrang,194,1542.24,4.65,4,72.96,14.09,1498,02-34-00194,1,1,5,1,0,1
00114,Lahul And Spiti,2575013352.5753536,2023_03,0,0,0.091342927,0.04734764,1752,82.95306470876933,0,0,0,0,83,0,0,181222.763,115,3311,LAHUL AND SPITI,Udaipur,114,1859.16,9.99,3,24.39,8.46,3471,02-25-00114,1,1,5,1,0,1
00117,Kullu,1077968749,2023_03,0,0,0.1515776431004982,0.1331124299571938,736,97.97074844849467,0,0,0,0,103,0,0,281238.192,419,15,KULLU,Manali,117,4105.5,4.58,3,71.02,7.54,10216,02-26-00117,1,1,5,1,0,1
00115,Lahul And Spiti,6922050828.487636,2023_03,0,0,0.1309499130487442,0.057352826,4714,270.3612224320472,0,0,0,0,94,0,0,545644.478,244,2132,LAHUL AND SPITI,Lahul,115,3094.76,4.71,2,39.94,2.81,2681,02-25-00115,1,1,5,1,0,1
00120,Kullu,762330459.2950941,2023_03,0,0,0.1169252312302589,0.1127406198489259,521,58.73786294129043,0,0,0,0,139,0,0,181479.263,183,12,KULLU,Banjar,120,4063.81,4.13,2,60.88,0.36,11851,02-26-00120,1,1,5,1,0,1
00199,Kinnaur,2003047224.494763,2023_03,0,0,0.1407586900711059,0.083635838,1389,116.17017893218696,0,0,0,0,40,0,0,136743.04499999998,136,1706,KINNAUR,Sangla,199,1679.62,6.07,3,54.04,13.08,3783,02-34-00199,1,1,5,1,0,1
00195,Kinnaur,1725480488.8798437,2023_03,0,0,0.030577053,0.022441193,1187,26.637696527125687,0,0,0,0,40,0,0,234048.922,127,1705,KINNAUR,Poo,195,3454.54,4.13,3,53.66,5.39,2484,02-34-00195,1,1,5,1,0,1
00130,Mandi,107706349.74533258,2023_03,0,0,0.1436492892980575,0.1424679779772758,75,10.68509834829569,0,0,0,0,70,0,0,154186.687,176,3396,MANDI,Bhadrota,130,1745.49,4.04,2,68.76,0.25,7510,02-27-00130,1,1,5,1,0,1
00147,Una,136135582.3230802,2023_03,0,0,0.093980785,0.061998783,97,6.013881921663881,0,0,0,0,51,0,0,151468.53900000002,216,3397,UNA,Bharwain,147,1574.02,3.92,2,67.62,0.21,5234,02-29-00147,1,1,5,1,0,1
00182,Shimla,23843534.11577908,2023_03,0,0,0.1590423543214798,0.1590423543214798,16,2.544677669143677,0,0,0,0,96,4963.979,8,46057.435,53,0,0,0,0,6759.21375,5.71125,3,34.5,5.955625,0,02-33-00182,1,1,5,1,0,1
00118,Kullu,838817337.7163682,2023_04,0,0,0.3080304039929062,0.2973671435078632,568,168.90453751246633,0,0,0,0,290,0,0,496560.486,968,14,KULLU,Kullu,118,6729.35,5.06,3,35.13,4.43,50655,02-26-00118,5,2,5,3,0.7021985701214379,5
00084,Chamba,1652463083.1631002,2023_04,0,0,0.2376920687481761,0.2116849943606688,1120,237.08719368394912,0,0,0,0,271,0,0,1122993.03,2248,4,CHAMBA,Chaurah,84,20584.07,4.38,3,27.43,7.22,21173,02-23-00084,2,2,5,4,0.6579941481304407,5
00187,Shimla,484545476.8262571,2023_04,0,0,0.2151427139759063,0.169777439,333,56.53588722,0,0,0,0,167,0,0,456079.81500000006,710,42,SHIMLA,Nerua,187,36312.14,3.44,3,23.8,12.1,11508,02-33-00187,1,2,5,5,0.6481173359219757,5
00139,Mandi,792377838.0087426,2023_04,0,0,0.2196993470191955,0.1887810442131681,541,102.13054491932394,0,0,0,0,345,0,0,805615.6159999999,1097,25,MANDI,Karsog,139,7417.86,5.28,2,52.68,6.19,25110,02-27-00139,3,2,5,3,0.6240656275827451,5
00181,Shimla,509597563.6871701,2023_04,0,0,0.2133610236160457,0.2008951002203616,357,71.71955077866912,0,0,0,0,294,15990.085,24,649933.019,802,45,SHIMLA,Shimla ( Rural ),181,14636.02,7.29,3,45.5,5.89,23261,02-33-00181,3,2,5,3,0.6240656275827451,5
00090,Chamba,1422633610.7584865,2023_04,0,0,0.2376920687481761,0.20348734,967,196.77225770650807,0,0,0,0,632,0,0,1607115.97,3996,3,CHAMBA,Chamba,90,15979.67,4.43,3,29.82,3.1,31915,02-23-00090,3,2,5,3,0.6240656275827451,5
00126,Mandi,71120028.78407831,2023_04,0,0,0.2510597027897835,0.2199104856672195,52,11.435345254695417,0,0,0,0,6,0,0,58775.063,77,30,MANDI,Sandhol,126,842.02,4.05,3,54.83,2.49,7052,02-27-00126,1,2,5,4,0.597890233,5
00185,Shimla,421453024.8567038,2023_04,0,0,0.2151427139759063,0.2115449464428181,294,62.19421425418854,0,0,0,0,132,0,0,345838.282,463,34,SHIMLA,Chaupal,185,3874.04,3.41,3,19.49,2.62,8524,02-33-00185,1,2,5,4,0.597890233,5
00134,Mandi,216586648.56770247,2023_04,0,0,0.2567137209653855,0.2367512066301034,147,34.80242737462521,0,0,0,0,91,0,0,168041.26,231,18,MANDI,Aut,134,4760.44,7.26,2,49.1,3.69,10710,02-27-00134,1,2,5,4,0.597890233,5
00189,Shimla,334382058.90758806,2023_04,0,0,0.2196993470191955,0.2179982040163675,225,49.04959590368271,0,0,0,0,157,0,0,279180.194,359,38,SHIMLA,Kotkhai,189,8456.45,4.26,2,23.99,7.18,12638,02-33-00189,1,2,5,4,0.597890233,5
00138,Mandi,361088197.1322337,2023_04,0,0,0.2056169604301452,0.1895323960356712,250,47.38309900891781,0,0,0,0,115,0,0,341569.159,492,28,MANDI,Nihri,138,3446.42,4.69,2,42.12,4.25,9392,02-27-00138,1,2,5,4,0.597890233,5
00137,Mandi,333950658.99161375,2023_04,0,0,0.2567137209653855,0.1889637945772244,232,43.83960034191608,0,0,0,0,169,0,0,444838.242,683,22,MANDI,Chachyot,137,4777.74,4.55,2,55.46,4.57,19228,02-27-00137,2,2,5,3,0.5716370857485843,5
00191,Shimla,294191366.3790956,2023_04,0,0,0.256799405,0.256799405,207,53.157476835536976,0,0,0,0,161,0,0,322834.533,385,44,SHIMLA,Rohru,191,6290.64,5.62,2,39.41,8.84,14396,02-33-00191,2,2,5,3,0.5716370857485843,5
00121,Kullu,404316169.0198802,2023_04,0,0,0.2196993470191955,0.2079029569970141,277,57.589119088172914,0,0,0,0,170,0,0,400749.244,401,11,KULLU,Ani,121,3483.76,3.6,2,35.51,3.01,17248,02-26-00121,2,2,5,3,0.5716370857485843,5
00184,Shimla,653977549.4279739,2023_04,0,0,0.2196993470191955,0.2097565341193768,456,95.64897955843584,0,0,0,0,306,0,0,905913.531,1434,47,SHIMLA,Theog,184,7765.94,5.03,2,33.46,10.52,21056,02-33-00184,2,2,5,3,0.5716370857485843,5
00180,Shimla,330768297.72562647,2023_04,0,0,0.2056169604301452,0.189501058,230,43.58524332141877,0,0,0,0,180,0,0,304607.547,439,46,SHIMLA,Seoni,180,7267.22,7.83,3,44.14,6.14,10881,02-33-00180,1,2,5,3,0.5253063357671496,4
00178,Shimla,195801143.5018904,2023_04,0,0,0.256799405,0.2259278239069194,137,30.95211187524796,0,0,0,0,96,0,0,15650.827,6,41,SHIMLA,Nankhari,178,3731.28,4.52,3,47.69,6.76,8859,02-33-00178,1,2,5,3,0.5253063357671496,4
00190,Shimla,120522398.35664944,2023_04,0,0,0.256799405,0.2373660412970043,84,19.938747468948364,0,0,0,0,55,0,0,100287.219,124,3315,SHIMLA,Tikar,190,2919.58,4.89,2,30.93,1.44,4781,02-33-00190,1,2,5,3,0.5253063357671496,4
00109,Kangra,113276598.22952925,2023_04,0,0,0.2090612365663051,0.2063597785599247,79,16.302422506234052,0,0,0,0,57,0,0,189788.485,252,2115,KANGRA,Dhira,109,1741.79,4.16,2,47.3,11.32,7478,02-24-00109,1,2,5,3,0.5253063357671496,4
00192,Shimla,887020529.7825187,2023_04,0,0,0.256799405,0.2036682075449795,612,124.64494301752748,0,0,0,0,175,0,0,320008.738,425,35,SHIMLA,Chirgaon,192,6540.74,8.26,3,30.6,5.6,8773,02-33-00192,1,2,5,3,0.5253063357671496,4
00091,Chamba,994941219.6286254,2023_04,0,0,0.2716295957565308,0.2296459504366271,681,156.3888922473431,0,0,0,0,78,0,0,261068.287,607,3313,CHAMBA,Holi,91,3608.89,8.57,3,26.42,5.99,6688,02-23-00091,1,2,5,3,0.5253063357671496,4
00136,Mandi,433806425.6305854,2023_04,0,0,0.2279442150115967,0.1910447004818198,299,57.122365444064144,0,0,0,0,180,0,0,220441.433,242,33,MANDI,Thunag,136,5715.27,5.47,2,56.09,4.23,13755,02-27-00136,1,2,5,3,0.5253063357671496,4
00159,Solan,202270643.40733463,2023_04,0,0,0.2056169604301452,0.2044811225465003,141,28.831838279056548,0,0,0,0,88,0,0,213863.576,368,3314,SOLAN,Darlaghat,159,2679.91,3.98,2,44.42,1.36,13375,02-31-00159,1,2,5,3,0.5253063357671496,4
00183,Shimla,150453511.3597878,2023_04,0,0,0.2133610236160457,0.2133610236160457,104,22.189546456068754,0,0,0,0,50,0,0,222889.368,385,3317,SHIMLA,Junga,183,683.29,3.42,3,34.52,14.85,3486,02-33-00183,1,2,5,3,0.5253063357671496,4
00123,Mandi,573382416.4823871,2023_04,0,0,0.2933691325187683,0.2746288400715213,395,108.47839182825092,0,0,0,0,190,0,0,258094.996,268,29,MANDI,Padhar,123,3022.92,6.47,2,35.45,2.92,12520,02-27-00123,1,2,5,3,0.5253063357671496,4
00088,Chamba,369566065.8317903,2023_04,0,0,0.2061273508667946,0.1874330464662575,246,46.10852943069934,0,0,0,0,155,0,0,351396.731,661,1,CHAMBA,Bhattiyat,88,3371.35,6.67,3,37.72,7.1,8768,02-23-00088,1,2,5,3,0.5253063357671496,4
00135,Mandi,269880739.5311659,2023_04,0,0,0.2567137209653855,0.2190826329711966,185,40.53028709967137,0,0,0,0,150,0,0,141686.431,220,3430,MANDI,Bali Chowki,135,5887.67,5.34,2,33.6,1.9,12978,02-27-00135,1,2,5,3,0.5253063357671496,4
00198,Kinnaur,1560837406.745108,2023_04,0,0,0.2025068183884024,0.1762954125317698,1074,189.3412730591208,0,0,0,0,112,0,0,236604.625,249,10,KINNAUR,Nichar,198,5297.58,9.09,3,25.4,13.92,8036,02-34-00198,1,2,5,3,0.5253063357671496,4
00124,Mandi,385644077.55102414,2023_04,0,0,0.2510597027897835,0.2442690650433995,258,63.021418781197085,0,0,0,0,220,15751.936,17,438470.496,517,24,MANDI,Jogindarnagar,124,5030.78,5.06,3,67.82,5.19,24108,02-27-00124,3,2,5,2,0.5251688216208464,4
00111,Kangra,599965228.3521911,2023_04,0,0,0.2716295957565308,0.2084317783024089,408,85.04016554738286,0,0,0,0,363,20705.711,15,870904.3679999999,1567,2128,KANGRA,Palampur,111,5780.96,4.98,3,57.41,5.34,46602,02-24-00111,5,2,5,1,0.5163697087499265,4
00110,Kangra,266005499.1387086,2023_04,0,0,0.2510597027897835,0.1927268768404211,182,35.07629158495665,0,0,0,0,158,0,0,328516.721,509,2119,KANGRA,Jaisinghpur,110,2530.92,3.93,2,44.21,2.81,15423,02-24-00110,2,2,5,2,0.4856386018551632,4
06887,Kullu,2946095136.778349,2023_04,0,0,0.3026594465732574,0.2135883871796861,2019,431.2349537157864,0,0,0,0,229,0,0,464389.937,920,13,KULLU,Bhuntar,6887,8484.06,3.75,2,54.85,7.34,20103,02-26-06887,2,2,5,2,0.4856386018551632,4
00083,Chamba,2154975020.8685927,2023_04,0,0,0.2133299970626831,0.1649516979684281,1454,239.8397688460946,0,0,0,0,101,0,0,296035.048,308,6,CHAMBA,Pangi,83,27219.77,2.75,4,18.06,15.85,6617,02-23-00083,1,1,5,5,0.4836302912500735,4
00168,Sirmaur,249399184.1958302,2023_04,0,0,0.1534036300659179,0.1490550742734562,176,26.233693072128297,0,0,0,0,104,0,0,269712.75800000003,291,51,SIRMAUR,Nohra,168,10325.82,3.62,2,38.47,12.73,6535,02-32-00168,1,1,5,5,0.4836302912500735,4
00171,Sirmaur,178816231.58582568,2023_04,0,0,0.1534036300659179,0.1170167820763966,126,14.744114541625976,0,0,0,0,83,0,0,225620.553,332,48,SIRMAUR,Dadahu,171,8844.15,3.73,2,47.55,4.43,9548,02-32-00171,1,1,5,5,0.4836302912500735,4
00099,Kangra,472916462.01698905,2023_04,0,0,0.2069853904247284,0.171553647,326,55.92648901127577,0,0,0,0,218,0,0,556495.122,1515,2114,KANGRA,Dharmsala,99,3270.36,9.53,3,48.32,5.47,28928,02-24-00099,3,2,5,1,0.453835327,4
00112,Kangra,408991796.9718674,2023_04,0,0,0.2716295957565308,0.2506509513413864,282,70.68356827827097,0,0,0,0,211,7833.224999999999,6,334355.941,539,2110,KANGRA,Baijnath,112,2134.1,5.87,3,54.97,7.67,24869,02-24-00112,3,2,5,1,0.453835327,4
00133,Mandi,489857156.0070966,2023_04,0,0,0.2567137209653855,0.2557975001316804,338,86.45955504,0,0,0,0,260,0,0,518518.172,603,21,MANDI,Mandi,133,4771.23,10.36,3,51.21,4.38,29943,02-27-00133,3,2,5,1,0.453835327,4
06947,Mandi,317510330.90394264,2023_04,0,0,0.2567137209653855,0.1864538633126731,218,40.64694220216275,0,0,0,0,237,0,0,590899.617,972,20,MANDI,Balh,6947,4478.24,3.76,3,60.38,4.45,25118,02-27-06947,3,2,5,1,0.453835327,4
00089,Chamba,349575625.1849175,2023_04,0,0,0.2098846673071384,0.1912489308707049,244,46.66473913245201,0,0,0,0,141,0,0,258019.077,461,8,CHAMBA,Sihunta,89,1488.14,4.49,3,42.92,4.75,12701,02-23-00089,1,2,5,2,0.4521984295685431,4
00086,Chamba,203740258.07692805,2023_04,0,0,0.2376920687481761,0.2295716569301094,137,31.451317,0,0,0,0,113,0,0,360942.2620000001,943,3312,CHAMBA,Bhalai,86,2899.23,4.1,2,49.15,3.45,6675,02-23-00086,1,2,5,2,0.4521984295685431,4
00128,Mandi,129126832.2159542,2023_04,0,0,0.2567137209653855,0.2316399843429977,88,20.38431862,0,0,0,0,65,0,0,143415.155,185,26,MANDI,Kotli,128,1986.96,4.68,3,79.48,9.51,9463,02-27-00128,1,2,5,2,0.4521984295685431,4
00108,Kangra,80357785.62558877,2023_04,0,0,0.2090612365663051,0.2064576224052681,53,10.942253987479212,0,0,0,0,51,0,0,118603.05,170,2131,KANGRA,Thural,108,1549.16,4.52,2,78.27,2.2,6402,02-24-00108,1,2,5,2,0.4521984295685431,4
00125,Mandi,117926524.99603094,2023_04,0,0,0.2510597027897835,0.2510597027897835,83,20.83795533155203,0,0,0,0,75,0,0,140945.423,215,27,MANDI,Lad Bharol,125,2653.24,4.16,2,59.41,3.19,10186,02-27-00125,1,2,5,2,0.4521984295685431,4
00122,Kullu,581451214.1495876,2023_04,0,0,0.2260314207077026,0.2055057264395537,404,83.02431348157972,0,0,0,0,164,0,0,238962.761,270,16,KULLU,Nirmand,122,2586,3.83,3,58.98,2.49,12305,02-26-00122,1,2,5,2,0.4521984295685431,4
00179,Shimla,302419824.6468411,2023_04,0,0,0.2196993470191955,0.2135474176434108,210,44.84495770511627,0,0,0,0,192,0,0,427515.85,434,39,SHIMLA,Kumharsain,179,2861.03,5.74,2,26.96,3.33,13140,02-33-00179,1,2,5,2,0.4521984295685431,4
00095,Kangra,387916345.1414388,2023_04,0,0,0.2098846673071384,0.1146549868743143,268,30.727536482316253,0,0,0,0,134,0,0,630216.58,1295,2116,KANGRA,Fatehpur,95,6078.4,4.16,2,56.83,9.8,19987,02-24-00095,2,1,5,4,0.4363579039898123,4
00172,Sirmaur,393604291.4986236,2023_04,0,0,0.1347366588592529,0.1126209714586554,277,31.196009094047547,0,0,0,0,194,0,0,599315.601,1459,50,SIRMAUR,Nahan,172,10644.75,5.45,2,52.25,12.58,17321,02-32-00172,2,1,5,4,0.4363579039898123,4
